Hotel ID,Hotel name,Hotel URL,Stars (class),"x,y coordinates",pros,cons,author ID,creation_date
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"Friendly Staff, many thanks to Abd El Aziz",,75612847,2021-07-16 13:03:20
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"High quality hotel and price is perfect compared to the furniture and design. Staff are very polite and cooperative, especially Nuha in the reception. This my choice and my destination whenever I visit Jeddah for work or any other reason. The location is perfect, there are a lot of restaurants, coffee shops, and all other necessary shops are available nearby. I highly recommend this hotel.",,460597226,2021-06-16 13:35:17
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"Very good, and the staff also 👌🏼👌🏼👌🏼👌🏼👌🏼",Nothing for me everything is good,280037340,2021-05-11 23:23:22
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,I like the facility. I didn't expect much of the cost but when I look around the rooms its clean.,how the parking will be not squeeze. I bang my car with on of the post since I didn't get a big parking lot.,479910873,2021-05-06 11:01:57
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"Nice and respectful staff, clean and good smell area, everything you need near to you, clean and arrange room, quite area nice 👌🏼👌🏼👌🏼 recommonded",Nothing.,280037340,2021-04-27 04:20:51
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,Excellent place and service,,3372533,2021-03-25 13:57:32
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"I like everything in the room, it's clean, feel comfortable in bed and have kitchenette and some kitchen tools. The area of the studio is medium.",I wished to take the large studio one but it wasn't available 💔,114625294,2021-03-07 22:43:46
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,Happy to stay again thanks for everything ❤️,Nothing,21893024,2021-03-07 15:43:05
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,,Every day tidiness is needed or at least check with the residents,122469338,2021-02-15 08:42:12
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"The place was very clean, and the staff were all accommodating.",,459302361,2021-02-01 15:37:01
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"Super clean rooms is my favorite thing about this place, the bed sheets were clean and very comfortable love the vibes they had in the lobby area",N/A,434158693,2021-01-27 14:07:38
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"Every thing in the hotel very nice .
Clean %100
Organized %100 
Quiet %100

And finally the stuff especially the reception stuff  ,they were very polite , helpful , nice . The are the best stuff I have ever deal with . 
Thank you very much 🌺",,402181089,2020-11-29 18:48:44
6152089,Staytion First - Al Zahra,https://www.booking.com/hotel/sa/staytion-first-al-zahra.html,0.0,39.132981,21.584574,"Parking was good and available places all the time.
The hotel is new and clean.",,73962435,2020-11-11 12:23:19
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,very good room and nice staff and near the kornish,"bathroom is small and need renovation a lot 
location on booking is not so much accurate",126916301,2022-04-04 14:48:26
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,it’s only 3 minutes from the middle corniche park.,"It’s all good except for the fact that I requested red tea bags and they said they would bring it immediately, but they didn’t. However, it was not a big issue. They might have forgotten.",86557672,2022-02-17 23:10:33
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,"the Ac in the rooms is too lowed and noisy .
i stayed in room 507 and the 2 rooms are connected on same AC.
usually each room should be operated & controlled separately",138489557,2021-10-03 07:49:52
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,"location is close to the beach and King Fahad Fountain 

staff",,20461855,2022-04-22 22:40:17
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,staff professionalism,,436410162,2022-04-11 05:16:36
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,"comfortable bed
view on the fountain (in a distance)","definitely not on the standard of a 4 star hotel!

several COCKROACHES in the room! 
found them on the second and third day in the wardrobe / climbing into my suitcase / on and behind the bed!
after informing the hotel, they were simply bragging how I should have let them clean my room. 

I simply need to add, I arrived on a Tuesday night - went out the next morning, when I returned Wednesday evening my room was still not cleaned! 
The next day it was put on so not disturb, for a reason :) 

so if you seriously have a cockroach problem in your hotel after just one day of not “cleaning” and then have the nerve to blame it on your guest without apologising, I‘d highly doubt a four star rating!
or standard of hospitality at all! 

the hygiene standards are a joke and actually the amount paid should be refunded!!!! 

as well:
no towels in the room, no shower mat either (after asking for a towel for the first time, I‘d only receive one, quite uncommon for a hotel) 
stains on pillows
shower was not really clean on arrival 
staff either speaks no English or only a little
after payment I had to actively ask for a receipt as a confirmation of payment - should happen on it‘s own! 
concierge would never great when entering the hotel

last but not least when the concierge brought me upstairs to the room on the night of arrival he held two keycards for the room, one he plugged in for the electricity, the other one fell out of his hands on the floor. instead of picking it up, he looked at me, made a hand gesture that I could enter the room and left.
absolutely weird!

don’t recommend - you will definitely find better hotels. I immediately checked out!",153426876,2022-04-02 09:49:51
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,Nothing,Everything,124772891,2022-03-28 21:08:20
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,friendly attentive staff; any request fulfilled instantly,proximity to Corniche,215523070,2022-03-08 12:22:10
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,"perfect location, spacious rooms, beautiful view, good wifi","some of the staff had no English knowledge, pity",73884240,2022-03-02 21:00:34
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,Almost nothing,,17138721,2022-03-01 14:14:55
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,"Some of the rooms are very noisy because the AC outdoor units are installed right outside the windows of the room. Also, the room is not very clean. some items are peeling off and rusty. The reception staff is not very responsive. you have to call repeatedly for a long time to get somebody to pick up the phone. Many observations show that the hotel management is cutting costs in everything. My stay was not that comfortable and I question it is 4 starts hotel.",4148695,2022-02-21 15:11:08
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,nothing,Too bad..the place is not clean at all..there are cockroaches in the water heater!!  .. Insects are everywhere .. The room has been changed three times .. All rooms are very disgusting,435574788,2022-02-16 01:05:49
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,View to Jeddah fountain,Parking,77468159,2021-11-01 08:54:27
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,Clean and big rooms,No cskes in pastry,101619706,2021-02-03 21:41:48
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,"It's clean, and nice view","In the room I got there was no water boiler, only one remote control for 2 TVs, no Telephone",91142710,2021-01-03 12:02:44
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,Superb,327312457,2020-12-11 08:24:28
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,127120551,2022-04-02 17:16:20
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,248599209,2022-03-31 20:26:15
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,0,2022-03-12 12:08:57
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,21330247,2022-03-04 18:04:08
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,15347672,2022-01-23 11:53:04
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,223583004,2021-09-13 17:07:14
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,7383557,2021-08-31 09:41:35
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,112675211,2021-08-29 14:05:58
6867996,Hawadah Hotel,https://www.booking.com/hotel/sa/hawada-jeddah.html,4.0,39.1574987248535,21.5169477007146,,,505102539,2021-08-08 07:09:58
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,Completely Satisfied,The view,94534745,2022-04-29 08:56:33
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"The hotel is close to the airport, and it has its own parking space in a basement.
They have Starbucks service on the spot which was an extra for me, and the hospitality is nice.","Not much negativity I can give this place, I had minor notes with the ramadan breakfast but I've gave them it to be aware of it and solve it.",4154855,2022-04-25 17:53:49
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"The cleanliness and the size of the room. Also, the reception's fast response.",,257711752,2022-04-17 23:49:30
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Over stay was good, neat clean",Nothing,259239365,2022-03-01 14:47:34
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"excellent location
superb staff
clean hotel
parking area","limited slow elevators, occasionally get busy",10882602,2022-02-07 16:10:31
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,nice,nothing,127846560,2022-01-27 19:08:01
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,Breakfast is good,There Should be smoking rooms,146201924,2022-01-23 14:08:31
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Breakfast need some improvement, more options, specially more fruits should be added.
Location is perfect as it's near my office and the place where I used to live earlier, so near my old neighbors and friends.",Nothing,7154101,2022-01-04 09:51:30
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,was good in all aspect,noting,401190270,2022-01-01 20:51:55
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Loved the reception, the staff, and the hotel premises. Abdul Rahman particularly is such a joyful person to meet with. I would recommend this hotel to anyone traveling for business in Jeddah. Prime location with all benefits in near viscinity. Iridium has become my defacto choice for business stays in Jeddah from now on.","There are just two lifts, you will have to sometimes wait a bit longer. Which can be annoying. Otherwise, everything was good. My best compliments!",233865352,2021-12-13 11:04:16
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"very spacious, Clean and neat, excellent location and very good amenities. Highly  Recommended .",spacious rooms,199602304,2021-11-30 19:09:47
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"clean, organized, easy check in and out
cooperative and fresh reception staff",,527337982,2021-11-10 20:58:09
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,,"Great place to stay. Good beds, shower, breakfast.
Next to mainroad but no sounds at all.
Late checkout was no problem.",43119739,2021-10-27 18:00:35
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,Good facilities and clean rooms,NA,119089408,2021-09-21 20:47:11
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"It’s located in the middle of prince Majed Road .when you head north it takes to the airport,and when you head south,it takes you to the city center.the area is not crowded and close to everything.",it’s very clean and the staff very friendly.,32444842,2021-08-26 14:39:58
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,,Lifts,192634350,2021-08-14 15:36:21
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Room Size, Clean facility, nice staff, good location.",,29047933,2021-07-11 11:14:52
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Breakfast was not included in the room that I chose, overlooked it. 
But location was good as I had an appointment in my embassy, which was near the area.",Extra water was not provided on request.,397015909,2021-07-06 08:50:35
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Very friendly staff and the rooms are really spacious. Compared to many other hotels, I got more than what I paid for.",Parking area in the basement isn’t spacious and get fill easily.,30028172,2021-06-15 12:47:16
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Helpful friendly staff, breakfast is good",Bed is little hard,4707569,2021-05-25 12:31:53
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,The room very comfortable and big,Breakfast,20184403,2021-05-24 12:52:21
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"As usual, everything is perfect.",Nothing,2162988,2021-05-17 15:11:11
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,"Location, staff and facilities are very good!",,34813245,2021-04-05 14:45:58
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,I like the room i stayed in which is junior suite the jacuzzi was incredible,"The only thing I didn’t like was the bed which was not comfortable at all and the pillow that couldn’t make me sleep at all woke up my neck was painful , I suggest getting a smart t.v",154580100,2021-04-03 09:20:29
4719754,Iridium 70 Hotel,https://www.booking.com/hotel/sa/iridium-70.html,4.0,39.2033361746217,21.5597591590382,,Breakfast menu,78083416,2021-03-20 12:48:46
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Very nice and comfortable room.

Easy to check in, attractive interior

Excellent breakfast","I couldn't really get the air con  controls to work, but I did not try very hard.

Disappointing that reception were not able to book a taxi for me.",62101678,2022-04-01 16:21:07
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,Generally acceptable,"LOCATION is disaster, although you are in Tahlia street but you can't walk to any restaurant because of the location of the hotel.",537536737,2022-03-26 16:53:19
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,cleanness,The location (A lot of road works),7305234,2022-02-04 17:44:44
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"clean hotel.
no cafes or restaurants open, except main breakfast resturant.","staff could use more customer satisfaction training.
open more outlets or cafes in the hotel.",171971731,2021-11-18 07:32:01
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,spacious room & clean,"doors are not so sound proof , toiletries are below average",329010,2021-11-07 14:00:34
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,the staff were very helpful and will do anything to make your trip,the sink always flooded. the window so dirty. the bathroom has small bugs and outdated. needs improvements. the bedsheet was wet once I checked in. called the HK and they changed it. appreciate it.,1152427,2021-10-22 03:32:25
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,oxi,no services close by hotel,0,2021-10-06 16:55:34
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,clean and confort,"location, difficult to reach, with roads construction",13311119,2021-09-22 17:26:37
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"the room was ok, staff was friendly",The bathroom was outdated and needed refurbishment and the hotel should have mentioned the road works infront of it,509350349,2021-09-16 16:34:54
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,everything was good,"the mattress was not soft, there is construction in the roads near the hotel which makes the access to hotel little annoying",56836677,2021-09-12 00:10:42
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,Clean,Location,2021442,2021-08-20 21:02:32
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Food, cleanliness and services",None,0,2021-08-09 13:14:53
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"It was good, the view the room the breakfast and the staff espical thanks to Mr.Baraa thank u so much for ur hospitality.","To be honest, I was asking for the facilities it wasn't in my room as I read about it so I was calling them a lot to ask for the facilities.",432361954,2021-07-31 12:16:51
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,The location,No amenities for female,79017752,2021-07-28 05:56:20
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Restaurant and the food is delicious, Pool was nice.","When i received the room the toilet seat was not clean, and when i called room service like he was surprised and invested me like it's my problem and i had to call 2 times so they can send someone to clean and after more than one hour finally someone came. Alos they mentioned that there is an iron in the room but there is not.",152704076,2021-07-23 12:54:24
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,Cozy and clean. The view is great insta perfect!,,306168293,2021-02-15 04:06:06
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Easy to find, staff were excellent, breakfast is first class, the hotel is very clean I would definitely stay here again.",Due to road works out of the control of the hotel you have to gain access to the hotel from the rear entrance.,55973833,2021-01-26 15:20:00
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Clean room, Free car parking, quite",TV channels,99348338,2021-01-25 17:41:53
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,designs,Room cleaning is not good,149797755,2020-10-07 13:49:16
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Very friendly stafff
I appreciate so much..the design..of the hotel..
The breakfast buffet on friday and saturday is top....i like it so much...I like also the artistic ambiance
Very clean....","The breakfast served in the room from sunday to thursday...is not reaching the standing of 4th star hotel....
Pillows are very bad quality 
Food very expensive but quality...is not balanced with cost",73243948,2020-09-05 17:49:50
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"Clean , spacious room .. friendly staff .. 
good speed free internet","The fan in bathroom is noisy , it runs with light .. it should has independent button ..
Toilet washing pipe has some water leakage",17802338,2020-08-27 16:38:17
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"The room was spacious, clean and comfortable. Staff were very friendly and helpful. Room service was good. Laundry service was excellent. Regardless of the construction on Tahlia street, the hotel location is great and close to everything.","Even though I got a warning email from the hotel (which is very nice), construction on Tahlia street was inconvenient. getting to the entrance and Ubering back and forth to the hotel was a bit of a hassle but won't stop me from staying at the hotel again.",34707359,2020-08-07 08:02:37
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,the hotel location very good and GYM and setting in swimming pool also the room was comfortable.,"room service was missing the details and repeated the order to the guest but I thing they are busy and less of staff,",398301827,2020-02-29 14:38:43
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,"clean, spacious, excellent service, welcoming attitude.","Construction on front of hotel, otherwise everything is perfect.",19793896,2020-02-25 20:21:49
1939572,Novotel Jeddah Tahlia,https://www.booking.com/hotel/sa/novotel-jeddah-tahlia.html,4.0,39.1723296366897,21.5548877409457,,Difficult to find random cab quickly (exclude uber/careem type services) as hotel front door pickup/dropoff facility is suspended due road construction work and backside is currently in use to access main entrance. Other wise it is located at prime location with ease of access to every major attraction,29218699,2020-02-23 11:54:13
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,It's in the highway,Some door handle Brocken and kitchen stove not clean properly,148709090,2019-10-28 01:06:03
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,Cooperative stuff,Old facilities,50757126,2021-08-16 20:21:03
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,Thanks to Rameem,,366834650,2019-10-06 16:19:51
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,"too much noise from everywhere and the bathroom is so smelly and the water floating since the drain hole is not settled correctly.
the furniture needs to be upgraded.",50038013,2019-08-19 19:13:18
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,Location,"Bad smell in the room
No tv remote control 
Staff does not communicate properly and have bad attitudes",12945816,2019-06-28 10:00:12
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,Nothing,"Dirty, bugs, poor service
Only cash payment
No towels 
Miserable experience",61350490,2019-05-27 13:56:11
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,The price of booking is less than the price for walk-in,The price for walk-in is more than that of booking,13445302,2019-05-24 13:18:50
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,352282513,2021-07-14 13:59:16
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,30141655,2021-07-02 13:31:43
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,239783950,2020-02-24 20:26:46
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,505305124,2022-05-04 20:14:17
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,523641816,2021-10-24 18:15:30
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,89959613,2021-07-19 15:02:49
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,5891280,2021-07-17 13:14:32
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,94262861,2020-06-28 07:56:04
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,24089642,2019-12-01 09:12:53
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,41402756,2019-11-04 13:49:22
2967468,Sadeem Hotel Suites2,https://www.booking.com/hotel/sa/jnh-sdym-lfndqyh.html,0.0,39.1356228573914,21.5851133780232,,,136613974,2019-09-10 13:03:27
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,Receptionist ( wed) was very nice person,"Parking, room service was slow",0,2022-04-18 18:04:16
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,good 👍🏻,,343236731,2022-03-28 21:28:21
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,Staff are very professional 👏 👌,Location little far,21753013,2022-03-09 19:06:53
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"location, quiet",fluctuation of hot and cold water in the shower,14967581,2022-03-03 14:43:43
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"Location is perfect, you can easily access major roads that take you you far North or South. Room furniture, size of room and bathroom. Breakfast menu, parking in the basement.",Light in room is not enough if wanna stay long in ro for work,317367699,2022-02-22 08:12:35
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"Location, reception team, bed mattress","Noise from the street even my room is located in a high-rais, slow WiFi",20020818,2022-02-04 23:05:33
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"Location 
staff 
Fast check in and out","Huge value for the facility 

the water is weak 

small parking",113050568,2021-12-15 19:05:22
